Ann‚e faits;Montant total;Date faits;Cat‚gorie;Langue;RŠglement;Infractions;Lieu
2020;175,00 ?;26-02-20;Administrative;Fran‡ais;AUDERGHEM-RGP;52;Chauss‚e de Wavre 1239, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;27.5.1;Maurice Charlentstraat 33, 1160 OUDERGEM
2020;0,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;27bis;Rue des Trois Ponts F124, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre 1604, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;Code de la route;70.2.1.1ø;Avenue Henri de BrouckŠre F12, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre F1543, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre F1489, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Place Thomas Balis 6, 1160 AUDERGHEM
2020;116,00 ?;27-02-20;Stationnement;Fran‡ais;Code de la route;24.al.1;Avenue G. E. Lebon 2, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre 1227A, 1160 AUDERGHEM
2020;116,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Henri de BrouckŠre 1, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;Code de la route;70.2.1.1ø;Avenue de l'Eglise St-Julien F27, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;Code de la route;70.2.1.1ø;Avenue Henri de BrouckŠre 1A, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.2.3ø;St-Juliaanskerklaan F15, 1160 OUDERGEM
2020;58,00 ?;27-02-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Waverse steenweg 1434, 1160 OUDERGEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre 1417, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Edouard Henrard 8, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue des Volontaires 1, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard du Triomphe 51, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue de la SabliŠre 4-6, 1160 AUDERGHEM
2020;0,00 ?;27-02-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;27bis;Emile Idiersstraat 18, 1160 OUDERGEM
2020;58,00 ?;27-02-20;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.7ø;Paradijsvogelslaan,  1160 AUDERGHEM
2020;116,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Rue du Villageois, 72 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Rue du Moulin … Papier, 76 1160 AUDERGHEM
2020;116,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Rue du Villageois, 72 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx 9, 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2020;58,00 ?;27-02-20;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
