Ann‚e faits;Date faits;Cat‚gorie;Langue;RŠglement;Infractions;Lieu
2017;18/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Avenue Charles Brassine, 60 1160 AUDERGHEM
2017;18/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.3ø;Rue de la Chasse Royale, 32 1160 AUDERGHEM
2017;18/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Charles Brassine, 50 1160 AUDERGHEM
2017;18/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.2.3ø;Rue de la Chasse Royale, 41 1160 AUDERGHEM
2017;18/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, 1 1160 AUDERGHEM
2017;18/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue Edouard Henrard,  1160 AUDERGHEM
2017;18/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.2ø;Chauss‚e de Wavre, 1745 1160 AUDERGHEM
2017;18/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Dokterstraat, F 44 1160 AUDERGHEM
2017;18/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.7ø;Dokterstraat,  1160 AUDERGHEM
2017;18/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.1;Visserijstraat,  1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Rue Mathieu Buntincx, 17 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Rue Edouard Henrard,  1160 AUDERGHEM
2017;19/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;27bis;Jules-Emile Raymondstraat, 5 1160 AUDERGHEM
2017;19/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;105;Paradijsvogelslaan, 7 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1606 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1604 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Paepedelle, 93 1160 AUDERGHEM
2017;19/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Papedelle, 7 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;DrŠve de Nivelles, 184 1160 AUDERGHEM
2017;19/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Nijvelse dreef, 184 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue Valduc, 280 1160 AUDERGHEM
2017;19/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Guillaume Keyen, 11 1160 AUDERGHEM
2017;20/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 91 1160 AUDERGHEM
2017;20/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 91 1160 AUDERGHEM
2017;20/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Charles Schaller, 91 1160 AUDERGHEM
2017;20/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Guillaume Crock,  1160 AUDERGHEM
2017;20/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Jean Van Horenbeecklaan, 33 1160 AUDERGHEM
2017;23/01/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;44 + 51 bis;Rue du Vieux Moulin, 50 , 1160 AUDERGHEM
2017;23/01/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;5;Avenue du Kouter, 6 , 1160 AUDERGHEM
2017;23/01/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;11;Boulevard du Triomphe, 145 , 1160 AUDERGHEM
2017;23/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.1.1ø;Invalidenlaan, 216 , 1160 OUDERGEM
2017;23/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Invalidenlaan, 214-2016 , 1160 OUDERGEM
2017;23/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Invalidenlaan, 214-2016 , 1160 OUDERGEM
2017;23/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Hertogendal, 307 , 1160 OUDERGEM
2017;23/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Rue Edouard Henrard, 14 , 1160 AUDERGHEM
2017;23/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Rue Edouard Henrard, 14 , 1160 AUDERGHEM
2017;23/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard du Triomphe, 53 , 1160 AUDERGHEM
2017;23/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue du Kouter, 6 , 1160 AUDERGHEM
2017;23/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.1ø;Avenue Herrmann-Debroux, 26 1160 AUDERGHEM
2017;23/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.3ø;Invalidenlaan, 30 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Avenue Paul Verheyleweghen, 33 , 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Avenue Paul Verheyleweghen, 31 , 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Avenue Guillaume Crock, 26 , 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;DrŠve de Willerieken, 22 , 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;DrŠve de Bonne Odeur, 22 , 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;DrŠve de Bonne Odeur, 22 , 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;DrŠve de Bonne Odeur, 22 , 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;DrŠve de Bonne Odeur, 22 , 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;DrŠve de Bonne Odeur, 22 , 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue L‚on Houyoux, 17 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue des Paradisiers,  1160 AUDERGHEM
2017;24/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.5;Thomas Balisplein, F 4 1160 AUDERGHEM
2017;24/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1414 1160 AUDERGHEM
2017;25/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue de l'Eglise St-Julien, 20 , 1160 AUDERGHEM
2017;25/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Avenue Jules G‚nicot, 4 , 1160 AUDERGHEM
2017;25/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue des N‚nuphars, 4-6 , 1160 AUDERGHEM
2017;25/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.3ø;Place F‚lix Govaert, 4 1160 AUDERGHEM
2017;25/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Tervueren, 15 1160 AUDERGHEM
2017;25/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Tervueren, 17 1160 AUDERGHEM
2017;25/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, 1 1160 AUDERGHEM
2017;25/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Rue de la Chasse Royale, 32 1160 AUDERGHEM
2017;25/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue Valduc, 229 1160 AUDERGHEM
2017;26/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain, 1470a , 1160 AUDERGHEM
2017;26/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1117 1160 AUDERGHEM
2017;26/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue des Paradisiers, 20 1160 AUDERGHEM
2017;26/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.2ø;Rue Guillaume Demuylder,  1160 AUDERGHEM
2017;26/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Rue Gustave Jean Leclercq, 7 1160 AUDERGHEM
2017;27/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Chauss‚e de Wavre, 1700 , 1160 AUDERGHEM
2017;27/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Chauss‚e de Wavre, 1676 , 1160 AUDERGHEM
2017;27/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1386 , 1160 AUDERGHEM
2017;27/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.1.1ø;Chauss‚e de Wavre, 1566 , 1160 AUDERGHEM
2017;27/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Rue Jacques Bassem, 61 , 1160 OUDERGEM
2017;27/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Rue Jacques Bassem, 61 , 1160 OUDERGEM
2017;27/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Chauss‚e de Wavre, 1676 , 1160 OUDERGEM
2017;27/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1735 , 1160 AUDERGHEM
2017;27/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1735 , 1160 AUDERGHEM
2017;27/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1563 , 1160 AUDERGHEM
2017;27/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Chauss‚e de Wavre, 1563 , 1160 AUDERGHEM
2017;27/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.9ø;Avenue Cardinal Micara,  1160 AUDERGHEM
2017;28/01/2017;Administrative;Fran‡ais;AUDERGHEM-RGP;96 + 99;Avenue L‚opold Florent Lambin , 1160 AUDERGHEM
2017;28/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.3ø;Avenue Tedesco, 1 1160 AUDERGHEM
2017;28/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Tedesco, 1 1160 AUDERGHEM
2017;30/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;;
2017;30/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Rue Jules Cockx, pkg Delta , 1160 AUDERGHEM
2017;30/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Rue Jules Cockx, pkg Delta , 1160 AUDERGHEM
2017;30/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Rue Jules Cockx, pkg Delta , 1160 AUDERGHEM
2017;30/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Rue Jules Cockx, pkg Delta , 1160 AUDERGHEM
2017;30/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Vorstlaan, 165 , 1160 OUDERGEM
2017;30/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Vorstlaan, 165 , 1160 OUDERGEM
2017;30/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Invalidenlaan, 58 1160 AUDERGHEM
2017;30/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Charles Brassinelaan, 30 1160 AUDERGHEM
2017;30/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue Charles Brassine, 60 1160 AUDERGHEM
2017;30/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Clos Lucien Outers, 24 1160 AUDERGHEM
2017;30/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard des Invalides, 60 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;44;Avenue Pierre Devis, 30 , 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Avenue Paul Verheyleweghen, 33 , 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Avenue Guillaume Crock, 26 , 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.3ø;Place Edouard Pinoy, 14 , 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.3ø;Place Edouard Pinoy, 14 , 1160 AUDERGHEM
2017;31/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Vorstlaan, 165 , 1160 OUDERGEM
2017;31/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Vorstlaan, 165 , 1160 OUDERGEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard du Souverain, 183 , 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Boulevard du Souverain, 183 , 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Mulderslaan, 1 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue Daniel Boon, 73 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Rue Maurice Charlent, F 47 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, 1 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.7ø;Avenue du Paepedelle,  1160 AUDERGHEM
2017;31/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Paepedelle, 93 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue des Volontaires, 51 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;25.1.10ø;Jules Cockxstraat, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;25.1.10ø;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;All‚e des Colzas, 73 1160 AUDERGHEM
2017;31/01/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Avenue du Paepedelle, 23 1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue du Paepedelle,  1160 AUDERGHEM
2017;31/01/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.3ø;Rue de la Chasse Royale, 6 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Avenue Andr‚ Drouart, 1 , 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;27.5.1;Avenue Andr‚ Drouart, 1 , 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Andr‚ Drouart, f2 , 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;77.4;Avenue du Paepedelle, 67 , 1160 AUDERGHEM
2017;1/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.1ø;Edouard Henrardstraat, 8 , 1160 OUDERGEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Square J.B. De Greef, f2 , 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Square J.B. De Greef, f2 , 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue G‚n‚ral Merjay, 12 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue des Meuniers, 70 1160 AUDERGHEM
2017;1/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.2ø;Mulderslaan, 94 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue Jean Colin, 30 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue Jean Colin, 4 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Paepedelle, 93 1160 AUDERGHEM
2017;1/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.2ø;Papedelle, 42 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, 36 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, 26 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;DrŠve de Nivelles, 182 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;DrŠve de Nivelles, 182 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue du Paepedelle, F 3 1160 AUDERGHEM
2017;1/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;Avenue des Paradisiers, F 98 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue des Paradisiers, F 71 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue des Paradisiers, F 67 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue des Paradisiers, F 65 1160 AUDERGHEM
2017;1/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.2ø;Avenue des Paradisiers, F 61 1160 AUDERGHEM
2017;1/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.2ø;Avenue des Paradisiers, F 59 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue des Paradisiers, F 57 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue des Paradisiers, F 55 1160 AUDERGHEM
2017;1/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;70.2.1.2ø;Avenue des Paradisiers, F 53 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;Avenue des Paradisiers, F 51 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;All‚e des Colzas, 68 1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.2ø;All‚e des Colzas, F 1 1160 AUDERGHEM
2017;1/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1.4ø;Pierre Schoonejansstraat,  1160 AUDERGHEM
2017;1/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Papiermolenstraat,  1160 AUDERGHEM
2017;1/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1.4ø;Avenue du Grand Forestier, 36 1160 AUDERGHEM
2017;1/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;24.al.1;F.-B. Verbovenlaan, 22 1160 AUDERGHEM
2017;2/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue des Meuniers, 60 , 1160 AUDERGHEM
2017;2/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue des Meuniers, 60 , 1160 AUDERGHEM
2017;2/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;24.al.1;Avenue des Meuniers, 60 , 1160 AUDERGHEM
2017;2/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Auguste Oleffe, 4 , 1160 AUDERGHEM
2017;2/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;70.2.1.1ø;Avenue Auguste Oleffe, 4 , 1160 AUDERGHEM
2017;2/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Maurice Charlentstraat, 58 , 1160 OUDERGEM
2017;2/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;77.4;Maurice Charlentstraat, 58 , 1160 OUDERGEM
2017;2/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Avenue des Meuniers, f150 , 1160 AUDERGHEM
2017;2/02/2017;Stationnement;Fran‡ais;AUDERGHEM-RGP;23.2.1ø;Avenue des Meuniers, f150 , 1160 AUDERGHEM
2017;2/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.1.1ø;Henri de BrouckŠrelaan, 63 , 1160 OUDERGEM
2017;2/02/2017;Stationnement;N‚erlandais;AUDERGHEM-RGP;23.1.1ø;Henri de BrouckŠrelaan, 63 , 1160 OUDERGEM
